run_id,model,domain,task_type,difficulty,n,n_samples,n_needs_review,n_excluded_from_main,n_samples_unscored,n_items_unscored,mean_score,mean_score_incl_review,small_cell,ci_method,ci_low,ci_high,t2_judgment_accuracy,t2_verdict_ci_low,t2_verdict_ci_high,t4_pass_at_1,diagnostic_functional_threshold_rate,t4_performance_pass_rate,judge_mean_score_range,paper_eligible
intl-20260828-v1,Llama-4-Maverick,D3,T1,Intermediate,21,21,0,0,0,0,0.8571428571428571,0.8571428571428571,False,wilson,0.653639397193797,0.950189875002746,,,,,,,,True
intl-20260828-v1,Llama-4-Maverick,D3,T2,Basic,3,3,0,0,0,0,0.125,0.125,True,"none (descriptive, n<5)",,,0.6666666666666666,0.2076596008020547,0.9385080552796013,,,,0.0,True
intl-20260828-v1,Llama-4-Maverick,D3,T2,Expert,5,5,0,0,0,0,0.3,0.3,False,item-cluster bootstrap B=20000 seed=20260805,0.0,0.65,0.6,0.2307242812760194,0.8823792257673483,,,,0.0,True
intl-20260828-v1,Llama-4-Maverick,D3,T2,Intermediate,7,7,0,0,0,0,0.2857142857142857,0.2857142857142857,False,item-cluster bootstrap B=20000 seed=20260805,0.03571428571428571,0.5892857142857143,0.7142857142857143,0.3589344518326274,0.9177810759959406,,,,0.0,True
intl-20260828-v1,Llama-4-Maverick,D3,T3,Expert,8,8,0,0,0,0,0.3458333333333333,0.3458333333333333,False,item-cluster bootstrap B=20000 seed=20260805,0.22499999999999998,0.4833333333333333,,,,,,,0.0,True
intl-20260828-v1,Llama-4-Maverick,D3,T3,Intermediate,6,6,0,0,0,0,0.5833333333333334,0.5833333333333334,False,item-cluster bootstrap B=20000 seed=20260805,0.4444444444444445,0.7222222222222222,,,,,,,0.0,True
intl-20260828-v1,Llama-4-Maverick,D3,T4,Basic,3,3,0,0,0,0,0.6666666666666666,0.6666666666666666,True,wilson,0.2076596008020547,0.9385080552796013,,,,0.6666666666666666,0.6666666666666666,1.0,,True
intl-20260828-v1,Llama-4-Maverick,D3,T4,Expert,1,1,0,0,0,0,0.0,0.0,True,none (n<2),,,,,,0.0,0.0,1.0,,True
intl-20260828-v1,Llama-4-Maverick,D3,T4,Intermediate,3,3,0,0,0,0,0.6666666666666666,0.6666666666666666,True,wilson,0.2076596008020547,0.9385080552796013,,,,0.6666666666666666,0.6666666666666666,1.0,,True
intl-20260828-v1,Llama-4-Maverick,D4,T1,Basic,9,9,0,0,0,0,0.7777777777777778,0.7777777777777778,False,wilson,0.45258896910699736,0.9367748928821513,,,,,,,,True
intl-20260828-v1,Llama-4-Maverick,D4,T1,Expert,6,6,0,0,0,0,0.8333333333333334,0.8333333333333334,False,wilson,0.43649717781353975,0.9699466302516921,,,,,,,,True
intl-20260828-v1,Llama-4-Maverick,D4,T1,Intermediate,18,18,0,0,0,0,0.9444444444444444,0.9444444444444444,False,wilson,0.7424269921812814,0.9901248090216965,,,,,,,,True
intl-20260828-v1,Llama-4-Maverick,D4,T2,Basic,3,3,0,0,0,0,0.3333333333333333,0.3333333333333333,True,"none (descriptive, n<5)",,,0.6666666666666666,0.2076596008020547,0.9385080552796013,,,,0.0,True
intl-20260828-v1,Llama-4-Maverick,D4,T2,Expert,3,3,0,0,0,0,0.08333333333333333,0.08333333333333333,True,"none (descriptive, n<5)",,,0.3333333333333333,0.06149194472039865,0.7923403991979453,,,,0.0,True
intl-20260828-v1,Llama-4-Maverick,D4,T2,Intermediate,5,5,0,0,0,0,0.425,0.425,False,item-cluster bootstrap B=20000 seed=20260805,0.3,0.55,1.0,0.5655175352168389,1.0,,,,0.0,True
intl-20260828-v1,Llama-4-Maverick,D4,T3,Expert,3,3,0,0,0,0,0.6999999999999998,0.6999999999999998,True,"none (descriptive, n<5)",,,,,,,,,0.0,True
intl-20260828-v1,Llama-4-Maverick,D4,T3,Intermediate,7,7,0,0,0,0,0.35714285714285715,0.35714285714285715,False,item-cluster bootstrap B=20000 seed=20260805,0.21428571428571427,0.48571428571428577,,,,,,,0.0,True
intl-20260828-v1,Llama-4-Maverick,D4,T4,Basic,4,4,0,0,0,0,0.75,0.75,True,wilson,0.3006418425824105,0.9544127391902977,,,,0.75,0.75,1.0,,True
intl-20260828-v1,Llama-4-Maverick,D4,T4,Expert,1,1,0,0,0,0,0.0,0.0,True,none (n<2),,,,,,0.0,0.0,1.0,,True
intl-20260828-v1,Llama-4-Maverick,D4,T4,Intermediate,1,1,0,0,0,0,1.0,1.0,True,none (n<2),,,,,,1.0,1.0,1.0,,True
intl-20260828-v1,Llama-4-Maverick,D5,T1,Basic,8,8,0,0,0,0,1.0,1.0,False,wilson,0.6755924351161318,1.0,,,,,,,,True
intl-20260828-v1,Llama-4-Maverick,D5,T1,Expert,10,10,0,0,0,0,1.0,1.0,False,wilson,0.7224672001371218,0.9999999999999999,,,,,,,,True
intl-20260828-v1,Llama-4-Maverick,D5,T1,Intermediate,12,12,0,0,0,0,0.9166666666666666,0.9166666666666666,False,wilson,0.646120088858892,0.9851349055950824,,,,,,,,True
intl-20260828-v1,Llama-4-Maverick,D5,T2,Expert,2,2,0,0,0,0,0.25,0.25,True,"none (descriptive, n<5)",,,1.0,0.34238022750666547,1.0,,,,0.0,True
intl-20260828-v1,Llama-4-Maverick,D5,T2,Intermediate,6,6,0,0,0,0,0.1875,0.1875,False,item-cluster bootstrap B=20000 seed=20260805,0.041666666666666664,0.3958333333333333,0.5,0.18761630648265576,0.8123836935173443,,,,0.0,True
intl-20260828-v1,Llama-4-Maverick,D5,T3,Expert,4,4,0,0,0,0,0.375,0.375,True,"none (descriptive, n<5)",,,,,,,,,0.0,True
intl-20260828-v1,Llama-4-Maverick,D5,T3,Intermediate,4,4,0,0,0,0,0.675,0.675,True,"none (descriptive, n<5)",,,,,,,,,0.0,True
intl-20260828-v1,Llama-4-Maverick,D5,T4,Basic,1,1,0,0,0,0,1.0,1.0,True,none (n<2),,,,,,1.0,1.0,1.0,,True
intl-20260828-v1,Llama-4-Maverick,D5,T4,Intermediate,3,3,0,0,0,0,0.6666666666666666,0.6666666666666666,True,wilson,0.2076596008020547,0.9385080552796013,,,,0.6666666666666666,0.6666666666666666,1.0,,True
intl-20260828-v1,Llama-4-Maverick,D6,T1,Basic,8,8,0,0,0,0,1.0,1.0,False,wilson,0.6755924351161318,1.0,,,,,,,,True
intl-20260828-v1,Llama-4-Maverick,D6,T1,Expert,10,10,0,0,0,0,1.0,1.0,False,wilson,0.7224672001371218,0.9999999999999999,,,,,,,,True
intl-20260828-v1,Llama-4-Maverick,D6,T1,Intermediate,12,12,0,0,0,0,1.0,1.0,False,wilson,0.7575059933447693,1.0,,,,,,,,True
intl-20260828-v1,Llama-4-Maverick,D6,T2,Expert,1,1,0,0,0,0,0.75,0.75,True,none (n<2),,,1.0,,,,,,0.0,True
intl-20260828-v1,Llama-4-Maverick,D6,T2,Intermediate,7,7,0,0,0,0,0.4642857142857143,0.4642857142857143,False,item-cluster bootstrap B=20000 seed=20260805,0.26785714285714285,0.6428571428571429,0.8571428571428571,0.486872170725691,0.9743203756552553,,,,0.0,True
intl-20260828-v1,Llama-4-Maverick,D6,T3,Expert,4,4,0,0,0,0,0.8500000000000001,0.8500000000000001,True,"none (descriptive, n<5)",,,,,,,,,0.0,True
intl-20260828-v1,Llama-4-Maverick,D6,T3,Intermediate,4,4,0,0,0,0,0.775,0.775,True,"none (descriptive, n<5)",,,,,,,,,0.0,True
intl-20260828-v1,Llama-4-Maverick,D6,T4,Intermediate,4,4,0,0,0,0,1.0,1.0,True,wilson,0.5101091635454165,1.0,,,,1.0,1.0,1.0,,True
